customer_id,home_loan_flag,car_loan_flag,education_loan_flag,personal_loan_flag,business_loan_flag,gold_loan_flag,loan_amount,emi_amount,foir,outstanding_balance,loan_tenure_months,repayment_status,dpd_bucket,foreclosure_flag,topup_loan_flag,has_any_loan
CUST013770,0,1,0,0,0,0,833707.8,18451.56,0.1726,371523.07,84,regular,0,0,0,1
CUST013771,0,0,0,1,0,0,10000.0,335.29,0.0218,3442.86,24,regular,0,0,0,1
CUST013772,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013773,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST013774,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,1,0
CUST013775,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST013776,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013777,0,0,0,1,0,0,214464.67,7191.62,1.3054,122534.4,24,regular,0,1,0,1
CUST013778,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,1,1,0
CUST013779,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST013780,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST013781,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,1-30,0,0,0
CUST013782,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST013783,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013784,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST013785,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,0,0
CUST013786,0,0,0,0,0,1,10000.0,566.06,0.0241,1217.72,24,default,90+,0,0,1
CUST013787,0,0,0,1,0,0,30826.32,1014.13,0.0633,4320.39,60,regular,0,1,1,1
CUST013788,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013789,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013790,0,0,0,0,0,1,63714.53,3556.9,0.1721,51870.81,24,default,61-90,0,0,1
CUST013791,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,1,1,0
CUST013792,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST013793,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST013794,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST013795,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,1,0,0
CUST013796,0,0,0,1,0,1,114255.84,6131.22,0.2134,34198.91,6,regular,0,0,0,1
CUST013797,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013798,0,0,0,0,0,1,154617.83,8458.1,0.2037,43880.47,6,default,61-90,0,0,1
CUST013799,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013800,0,0,1,0,0,0,402487.73,5075.42,0.1624,92665.75,120,regular,0,0,0,1
CUST013801,0,0,0,0,0,1,74896.76,3951.59,0.2022,42307.18,6,default,90+,0,0,1
CUST013802,0,1,0,0,0,0,1071123.58,24587.25,0.1686,414626.03,84,delayed,1-30,0,0,1
CUST013803,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,1,0
CUST013804,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013805,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,1,0
CUST013806,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST013807,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013808,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST013809,0,0,0,0,0,1,10000.0,530.67,0.0703,6480.63,6,delayed,61-90,0,0,1
CUST013810,0,0,0,0,0,1,72649.11,3857.55,0.1342,49472.73,24,delayed,1-30,0,0,1
CUST013811,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST013812,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST013813,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013814,0,0,0,0,0,1,10000.0,547.91,0.0289,5931.97,24,delayed,31-60,0,0,1
CUST013815,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,0,0
CUST013816,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,1,0
CUST013817,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013818,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013819,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST013820,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST013821,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,1,0,0
CUST013822,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013823,0,0,0,0,0,1,15630.74,839.26,0.0295,5209.71,12,default,90+,0,1,1
CUST013824,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013825,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST013826,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,1,0
CUST013827,0,0,0,0,0,1,127618.98,7181.13,0.0492,53826.28,6,default,61-90,0,0,1
CUST013828,0,0,0,1,0,0,401683.08,13468.21,0.7137,297615.79,24,regular,0,0,0,1
CUST013829,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013830,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST013831,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013832,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST013833,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013834,0,1,0,0,0,0,411797.54,9424.04,0.4115,255768.56,60,regular,0,0,0,1
CUST013835,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST013836,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST013837,0,0,0,0,0,1,55023.72,2949.07,0.2706,27789.39,12,regular,0,0,1,1
CUST013838,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST013839,0,0,0,0,0,1,307539.07,17148.08,0.3165,136530.62,12,default,90+,0,0,1
CUST013840,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013841,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST013842,0,0,0,0,0,1,120764.94,6916.98,0.2541,72076.42,24,default,90+,0,0,1
CUST013843,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST013844,0,0,0,0,0,1,245830.93,13169.78,0.3451,100022.89,6,delayed,31-60,0,0,1
CUST013845,0,0,0,1,0,0,257894.43,8668.21,0.602,112709.24,12,regular,1-30,0,0,1
CUST013846,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013847,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013848,0,0,0,0,0,1,91394.56,5146.68,0.0862,53636.75,6,delayed,1-30,1,0,1
CUST013849,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013850,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013851,0,0,0,0,0,1,122238.35,6535.16,0.1209,87792.5,6,delayed,1-30,1,0,1
CUST013852,0,0,0,1,0,0,10000.0,349.65,0.0093,4055.51,48,regular,0,0,0,1
CUST013853,0,0,0,1,0,0,16266.21,553.5,0.0418,8510.86,48,regular,0,0,0,1
CUST013854,0,0,0,0,0,1,181048.91,10223.54,0.2192,62995.23,6,regular,0,0,0,1
CUST013855,0,0,0,1,0,0,173559.7,6082.98,0.2199,146965.36,36,regular,0,0,1,1
CUST013856,0,0,0,0,0,1,159480.76,8735.7,0.2389,130552.23,18,default,90+,0,0,1
CUST013857,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013858,0,0,0,0,0,1,85679.09,4701.45,0.0462,42402.4,18,default,90+,0,0,1
CUST013859,0,0,0,0,0,1,250971.79,13736.04,0.1861,49428.48,24,delayed,61-90,0,0,1
CUST013860,0,0,0,1,0,0,353859.2,12582.92,0.1827,173156.8,36,regular,0,0,0,1
CUST013861,0,0,0,1,0,0,503638.3,17128.34,0.3702,135994.63,12,regular,0,0,0,1
CUST013862,0,1,0,0,0,0,393457.65,8777.2,0.4293,51258.83,60,delayed,1-30,0,0,1
CUST013863,0,0,0,1,0,0,554725.17,19570.22,0.0477,66389.12,48,regular,0,0,0,1
CUST013864,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST013865,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST013866,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,1,0,0
CUST013867,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,1,0
CUST013868,0,1,0,0,0,0,628499.59,13309.42,0.599,539556.94,60,delayed,1-30,0,1,1
CUST013869,0,0,0,1,0,0,73943.37,2435.91,0.1705,15292.04,48,regular,0,0,0,1
CUST013870,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,1,1,0
CUST013871,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013872,0,1,0,0,0,0,1634488.43,34576.66,0.2469,846346.32,84,regular,0,0,0,1
CUST013873,0,0,0,1,0,1,98866.29,5190.55,0.1205,45668.74,18,regular,0,0,0,1
CUST013874,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST013875,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST013876,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013877,0,0,0,1,0,0,182338.36,6158.5,0.1992,119484.0,24,regular,0,0,0,1
CUST013878,0,0,0,0,0,1,10000.0,543.57,0.0378,8989.04,12,regular,1-30,0,0,1
CUST013879,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013880,0,0,0,1,0,0,194874.9,6474.2,0.3493,24630.63,60,regular,0,0,0,1
CUST013881,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST013882,0,1,0,0,0,0,1113330.58,23354.82,0.5218,779465.84,60,delayed,1-30,0,0,1
CUST013883,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013884,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST013885,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST013886,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,1,0
CUST013887,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST013888,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,1,0,0
CUST013889,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST013890,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,1,1,0
CUST013891,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST013892,0,1,0,0,0,0,310527.23,6710.22,0.7653,278407.78,84,regular,0,1,0,1
CUST013893,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013894,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013895,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013896,0,0,0,0,0,1,233121.05,12619.59,0.2077,27340.71,6,delayed,1-30,0,0,1
CUST013897,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013898,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,0,0
CUST013899,0,0,0,0,0,1,78256.21,4184.8,0.1277,59423.47,6,default,61-90,0,0,1
CUST013900,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,1-30,1,0,0
CUST013901,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013902,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013903,0,1,0,1,0,0,100000.0,2124.3,0.1424,83023.47,48,regular,0,0,1,1
CUST013904,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,1-30,0,0,0
CUST013905,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,1,0
CUST013906,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST013907,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,1,0,0
CUST013908,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST013909,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST013910,0,0,0,0,0,1,147493.38,7933.61,0.1448,30364.62,24,default,61-90,0,0,1
CUST013911,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,1,1,0
CUST013912,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013913,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST013914,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013915,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,1,0
CUST013916,0,0,0,1,0,0,328120.3,11713.6,2.1734,209768.4,60,regular,0,0,0,1
CUST013917,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST013918,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST013919,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST013920,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST013921,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013922,0,0,0,1,0,0,234107.21,8251.52,1.2317,111433.73,12,regular,1-30,0,0,1
CUST013923,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST013924,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013925,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,1,0
CUST013926,0,1,0,0,0,0,172176.32,3881.12,0.1624,23086.0,48,regular,0,0,0,1
CUST013927,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013928,0,0,0,0,0,1,226541.26,11993.27,0.262,154336.34,12,default,90+,0,0,1
CUST013929,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,0,0
CUST013930,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013931,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013932,0,0,0,0,0,1,10000.0,548.67,0.0496,3868.63,24,delayed,1-30,1,0,1
CUST013933,0,0,0,0,0,1,70891.35,3745.91,0.1982,10021.21,18,default,61-90,0,0,1
CUST013934,0,0,0,0,0,1,10000.0,563.06,0.0492,7276.95,6,regular,0,0,0,1
CUST013935,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,1,1,0
CUST013936,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST013937,1,0,0,0,0,0,5325956.16,44695.95,0.3901,2486919.24,120,regular,0,0,0,1
CUST013938,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST013939,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST013940,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,0,0
CUST013941,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013942,0,0,0,0,0,1,114900.83,6432.18,0.253,80634.66,6,regular,0,0,0,1
CUST013943,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,1,0
CUST013944,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST013945,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013946,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST013947,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,1,0
CUST013948,0,0,0,0,0,1,10000.0,544.4,0.0604,5505.25,18,delayed,61-90,1,0,1
CUST013949,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013950,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST013951,0,0,0,0,0,1,181615.54,10251.57,0.1722,80469.23,12,delayed,31-60,0,0,1
CUST013952,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013953,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,1,0
CUST013954,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST013955,0,0,0,0,0,1,251356.66,13397.81,0.1826,128568.12,12,regular,0,0,0,1
CUST013956,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,1,0,0
CUST013957,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,1,0
CUST013958,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,0,0
CUST013959,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST013960,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,1,0
CUST013961,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013962,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,1,0,0
CUST013963,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013964,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,1-30,0,0,0
CUST013965,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013966,0,1,0,0,0,0,2089614.74,46766.58,0.1326,551387.01,36,regular,0,0,0,1
CUST013967,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST013968,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013969,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST013970,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,1,0,0
CUST013971,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST013972,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,1-30,0,0,0
CUST013973,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST013974,0,0,0,0,0,1,45953.97,2641.21,0.0909,7844.9,18,regular,0,0,0,1
CUST013975,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,1,0
CUST013976,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,1-30,0,0,0
CUST013977,0,0,0,0,0,1,226480.0,12836.41,0.4139,183941.88,6,regular,0,0,1,1
CUST013978,0,0,0,1,0,0,240041.04,8221.76,0.4739,209570.3,36,regular,0,0,0,1
CUST013979,0,0,0,0,0,1,75797.5,3966.42,0.2219,33965.64,12,default,90+,0,0,1
CUST013980,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013981,0,0,0,0,0,1,10000.0,527.6,0.0993,2279.45,18,default,61-90,0,1,1
CUST013982,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST013983,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST013984,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013985,0,0,0,0,0,1,72130.69,4040.54,0.0386,59869.57,18,delayed,31-60,0,0,1
CUST013986,0,0,0,0,0,1,10000.0,551.53,0.0476,8393.51,6,default,61-90,0,0,1
CUST013987,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST013988,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013989,0,0,0,1,0,0,553048.44,18689.19,0.4707,127031.49,36,regular,0,0,0,1
CUST013990,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,0,0
CUST013991,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013992,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,1-30,0,0,0
CUST013993,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST013994,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST013995,0,0,0,0,0,1,68499.34,3579.23,0.2529,49154.24,24,delayed,31-60,0,0,1
CUST013996,1,0,0,0,0,0,6686941.92,58551.12,0.5275,1170385.99,180,regular,0,1,0,1
CUST013997,0,0,1,0,0,1,796710.15,10614.6,0.2081,468661.27,120,regular,0,0,0,1
CUST013998,0,0,0,0,0,1,247664.24,13418.78,0.2212,35529.23,24,regular,0,0,0,1
CUST013999,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST014000,0,1,0,0,0,0,100000.0,2136.39,0.1469,33545.52,60,regular,0,0,0,1
CUST014001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST014002,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST014003,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,1,0,0
CUST014004,0,0,0,0,0,1,176375.55,9554.39,1.4741,22635.87,12,delayed,61-90,0,0,1
CUST014005,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST014006,1,0,0,0,0,0,12565909.3,108438.9,0.4634,7365899.33,240,regular,0,0,1,1
CUST014007,0,0,0,1,0,1,231349.3,13102.55,0.2723,166866.59,24,regular,0,0,0,1
CUST014008,0,0,0,0,0,1,10000.0,567.93,0.039,3066.18,18,default,90+,0,0,1
CUST014009,0,0,0,0,0,1,156453.97,8632.8,0.0609,25077.69,12,regular,0,0,0,1
CUST014010,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST014011,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST014012,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,1,1,0
CUST014013,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST014014,0,0,0,0,0,1,10000.0,552.32,0.0215,8342.53,12,default,90+,0,0,1
CUST014015,0,0,0,1,0,0,35115.56,1186.6,0.0913,25242.37,48,regular,0,0,0,1
CUST014016,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST014017,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST014018,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST014019,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST014020,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST014021,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST014022,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST014023,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST014024,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST014025,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST014026,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST014027,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST014028,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST014029,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST014030,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST014031,0,0,0,0,0,1,10000.0,576.46,0.0617,8735.26,18,delayed,31-60,0,0,1
CUST014032,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST014033,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,1,0
CUST014034,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,1,0,0
CUST014035,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST014036,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST014037,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST014038,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST014039,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST014040,0,0,0,0,0,1,10000.0,540.31,0.027,2481.01,12,default,61-90,0,1,1
CUST014041,0,0,0,0,0,1,134820.13,7476.84,0.1771,77759.42,12,delayed,31-60,0,0,1
CUST014042,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST014043,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST014044,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST014045,0,0,0,0,0,1,194721.09,10966.75,0.0789,70646.61,24,delayed,1-30,0,0,1
CUST014046,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST014047,0,0,0,1,0,0,99072.99,3317.96,0.2346,32307.77,24,regular,0,0,0,1
CUST014048,0,0,0,1,0,0,429382.78,15030.11,0.3114,292436.4,60,regular,0,0,0,1
CUST014049,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST014050,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
