customer_id,age,gender,marital_status,occupation,employer_type,education_level,state,city,city_tier,pincode_bucket,customer_since,tenure_years,customer_segment,income_group,monthly_income,salary_account_flag,risk_category,is_self_employed,is_government_employee,clv_score,clv_tier
CUST016001,74,M,widowed,student,private,below_10th,Madhya Pradesh,Bhopal,2,419000-419999,2014-10-31,11,mass,low,14974.85,1,medium,0,0,58.37,normal
CUST016002,49,F,married,business,government,high_school,Tamil Nadu,Tirunelveli,3,238000-238999,2012-01-31,14,mass,lower_mid,15986.68,1,low,1,0,84.11,super_hni
CUST016003,38,M,single,other,private,professional,Delhi,New Delhi,1,278000-278999,2026-02-25,0,mass,lower_mid,26766.87,0,medium,0,0,45.94,normal
CUST016004,27,F,married,other,government,post_graduate,Gujarat,Ahmedabad,1,492000-492999,2016-12-20,9,youth,lower_mid,15634.45,1,medium,0,0,69.34,elite
CUST016005,54,F,single,salaried,private,graduate,Bihar,Darbhanga,3,714000-714999,2026-03-11,0,retail,mid,48316.75,1,low,0,0,46.23,normal
CUST016006,66,O,married,salaried,private,high_school,West Bengal,Howrah,3,497000-497999,2016-08-13,9,mass,lower_mid,22527.54,1,low,0,0,70.89,elite
CUST016007,39,M,married,salaried,private,below_10th,Madhya Pradesh,Jabalpur,3,512000-512999,2019-09-04,6,mass,low,13078.32,0,medium,0,0,59.46,normal
CUST016008,30,M,single,salaried,ngo,high_school,Uttar Pradesh,Lucknow,2,367000-367999,2012-08-06,13,mass,lower_mid,19464.43,1,medium,0,0,35.4,normal
CUST016009,72,M,married,salaried,government,below_10th,Karnataka,Belgaum,3,616000-616999,2019-06-27,6,retail,mid,54903.93,0,low,0,0,20.31,normal
CUST016010,34,M,single,salaried,private,professional,Madhya Pradesh,Bhopal,2,501000-501999,2012-11-17,13,retail,mid,54651.35,1,high,0,0,35.57,normal
CUST016011,26,M,single,salaried,government,post_graduate,Rajasthan,Ajmer,3,213000-213999,2023-07-11,2,youth,lower_mid,28938.92,1,low,0,0,23.49,normal
CUST016012,41,F,married,retired,government,below_10th,Telangana,Nizamabad,3,564000-564999,2022-11-17,3,mass,low,8950.0,1,low,0,0,29.63,normal
CUST016013,61,F,married,retired,ngo,graduate,West Bengal,Siliguri,3,305000-305999,2022-05-09,4,retail,mid,48183.27,0,low,0,0,57.57,normal
CUST016014,31,M,married,salaried,government,high_school,Madhya Pradesh,Bhopal,2,582000-582999,2020-07-14,5,mass_affluent,upper_mid,149072.81,1,low,0,0,52.8,normal
CUST016015,63,F,married,student,private,graduate,Tamil Nadu,Trichy,3,219000-219999,2026-05-28,0,mass,low,11388.82,1,high,0,0,16.69,normal
CUST016016,25,F,married,student,private,professional,Uttar Pradesh,Lucknow,2,184000-184999,2013-01-22,13,youth,low,11480.27,0,high,0,0,56.0,normal
CUST016017,72,M,single,salaried,self_employed,graduate,Uttar Pradesh,Meerut,3,533000-533999,2011-11-09,14,mass,lower_mid,17979.96,1,low,0,0,77.29,elite
CUST016018,54,F,married,business,private,high_school,Madhya Pradesh,Jabalpur,3,557000-557999,2013-07-08,12,mass,lower_mid,23854.76,1,low,1,0,69.83,elite
CUST016019,36,F,married,salaried,government,professional,Uttar Pradesh,Lucknow,2,569000-569999,2015-08-16,10,mass_affluent,upper_mid,121664.01,1,low,0,0,30.03,normal
CUST016020,45,M,single,salaried,private,post_graduate,Delhi,New Delhi,1,381000-381999,2016-04-18,10,mass,low,13136.65,1,low,0,0,45.11,normal
CUST016021,63,F,single,salaried,other,post_graduate,Jharkhand,Jamshedpur,2,301000-301999,2022-05-06,4,mass,low,8822.21,1,low,0,0,47.29,normal
CUST016022,58,F,married,salaried,private,high_school,Uttar Pradesh,Kanpur,3,409000-409999,2014-09-18,11,mass,lower_mid,23348.13,1,medium,0,0,45.29,normal
CUST016023,47,M,married,salaried,private,graduate,Tamil Nadu,Salem,3,151000-151999,2017-04-27,9,mass_affluent,upper_mid,86335.44,1,medium,0,0,61.83,normal
CUST016024,24,F,single,salaried,private,graduate,Uttar Pradesh,Meerut,3,255000-255999,2022-08-10,3,youth,upper_mid,96979.85,0,low,0,0,65.57,normal
CUST016025,75,F,single,other,private,graduate,Uttar Pradesh,Varanasi,3,702000-702999,2021-10-16,4,mass,lower_mid,20730.06,1,medium,0,0,59.06,normal
CUST016026,43,F,single,student,government,graduate,Andhra Pradesh,Vijayawada,2,483000-483999,2024-08-18,1,mass,lower_mid,16493.65,1,medium,0,0,45.43,normal
CUST016027,57,M,married,student,private,high_school,Uttar Pradesh,Allahabad,3,489000-489999,2018-11-14,7,mass,low,7162.84,0,medium,0,0,52.09,normal
CUST016028,63,F,divorced,student,private,graduate,Gujarat,Ahmedabad,1,410000-410999,2018-10-12,7,mass,lower_mid,19299.83,0,low,0,0,40.46,normal
CUST016029,71,F,married,student,private,post_graduate,Bihar,Bhagalpur,3,458000-458999,2024-05-11,2,mass,low,5491.04,1,medium,0,0,47.71,normal
CUST016030,63,F,single,salaried,private,high_school,Madhya Pradesh,Ujjain,3,642000-642999,2025-03-23,1,mass,low,9798.92,0,medium,0,0,46.97,normal
CUST016031,28,M,divorced,other,self_employed,professional,Uttar Pradesh,Varanasi,3,786000-786999,2023-05-18,3,youth,upper_mid,83955.67,0,low,0,0,27.31,normal
CUST016032,31,M,married,student,private,high_school,Tamil Nadu,Salem,3,394000-394999,2017-07-08,8,mass,lower_mid,18499.48,0,medium,0,0,58.97,normal
CUST016033,38,F,married,salaried,government,graduate,West Bengal,Asansol,3,391000-391999,2022-10-28,3,retail,mid,35225.86,0,low,0,0,32.14,normal
CUST016034,25,M,married,self_employed,private,high_school,Uttar Pradesh,Varanasi,3,687000-687999,2012-08-18,13,youth,mid,39669.59,1,medium,1,0,77.8,elite
CUST016035,20,M,single,self_employed,self_employed,graduate,Uttar Pradesh,Lucknow,2,619000-619999,2022-12-02,3,youth,upper_mid,76471.38,1,high,1,0,44.03,normal
CUST016036,45,M,married,salaried,private,post_graduate,Jharkhand,Ranchi,2,627000-627999,2025-04-21,1,mass_affluent,upper_mid,126327.12,0,low,0,0,6.8,normal
CUST016037,46,F,married,salaried,self_employed,graduate,West Bengal,Durgapur,3,510000-510999,2021-04-16,5,mass_affluent,upper_mid,147033.68,1,high,0,0,26.83,normal
CUST016038,40,F,single,salaried,self_employed,high_school,Odisha,Sambalpur,3,141000-141999,2023-09-11,2,mass,lower_mid,25045.97,1,low,0,0,46.23,normal
CUST016039,35,M,married,retired,private,below_10th,West Bengal,Asansol,3,595000-595999,2024-07-15,1,retail,mid,47853.64,1,low,0,0,50.6,normal
CUST016040,52,M,married,salaried,self_employed,high_school,Rajasthan,Jodhpur,3,331000-331999,2025-10-10,0,mass,low,10828.64,1,medium,0,0,55.94,normal
CUST016041,30,M,married,salaried,self_employed,below_10th,Telangana,Karimnagar,3,454000-454999,2017-09-10,8,retail,mid,57359.09,1,low,0,0,65.23,normal
CUST016042,29,M,married,salaried,private,graduate,Karnataka,Belgaum,3,669000-669999,2012-09-25,13,youth,lower_mid,29935.06,1,high,0,0,71.03,elite
CUST016043,64,M,married,student,private,high_school,Maharashtra,Pune,1,151000-151999,2022-06-16,3,mass,low,9460.68,0,low,0,0,46.91,normal
CUST016044,67,M,married,other,private,post_graduate,Uttar Pradesh,Lucknow,2,198000-198999,2023-12-12,2,mass,lower_mid,15219.91,1,medium,0,0,56.26,normal
CUST016045,22,M,married,self_employed,government,high_school,Delhi,New Delhi,1,605000-605999,2019-06-01,7,youth,low,12114.87,1,medium,1,0,36.83,normal
CUST016046,56,F,married,salaried,private,graduate,Madhya Pradesh,Ujjain,3,140000-140999,2017-02-02,9,mass,low,14110.71,0,high,0,0,48.29,normal
CUST016047,28,M,married,self_employed,ngo,graduate,Rajasthan,Udaipur,3,272000-272999,2013-09-08,12,youth,low,6651.43,0,low,1,0,41.37,normal
CUST016048,75,M,single,student,private,post_graduate,Maharashtra,Nashik,3,729000-729999,2025-10-28,0,retail,mid,42923.61,1,low,0,0,0.0,normal
CUST016049,28,F,married,business,self_employed,post_graduate,Madhya Pradesh,Ujjain,3,400000-400999,2019-02-04,7,youth,low,14880.45,1,low,1,0,63.17,normal
CUST016050,64,M,married,student,private,below_10th,Bihar,Muzaffarpur,3,647000-647999,2014-07-09,11,mass,low,11603.22,1,medium,0,0,29.34,normal
CUST016051,59,F,married,salaried,private,high_school,Karnataka,Hubli,3,651000-651999,2019-04-14,7,retail,mid,30789.21,0,high,0,0,64.54,normal
CUST016052,64,F,married,salaried,private,graduate,Uttar Pradesh,Varanasi,3,700000-700999,2023-08-06,2,mass_affluent,upper_mid,102054.16,1,high,0,0,48.97,normal
CUST016053,48,F,single,salaried,private,graduate,Gujarat,Ahmedabad,1,593000-593999,2015-02-19,11,retail,mid,45467.14,0,medium,0,0,49.54,normal
CUST016054,48,F,married,other,other,post_graduate,Karnataka,Mangalore,3,517000-517999,2022-04-16,4,mass_affluent,upper_mid,133783.24,1,high,0,0,45.97,normal
CUST016055,30,F,married,self_employed,government,graduate,Madhya Pradesh,Jabalpur,3,344000-344999,2011-07-10,14,mass,lower_mid,23108.26,0,low,1,0,76.66,elite
CUST016056,31,M,widowed,student,private,post_graduate,Bihar,Gaya,3,505000-505999,2015-11-14,10,mass,low,6715.28,1,low,0,0,21.77,normal
CUST016057,66,F,married,retired,private,graduate,West Bengal,Durgapur,3,339000-339999,2019-10-31,6,retail,mid,32670.68,1,low,0,0,53.11,normal
CUST016058,62,M,single,retired,private,post_graduate,Tamil Nadu,Trichy,3,561000-561999,2023-08-11,2,retail,mid,31647.67,0,low,0,0,50.17,normal
CUST016059,59,F,married,salaried,other,high_school,Tamil Nadu,Madurai,2,550000-550999,2017-04-05,9,mass,lower_mid,17375.38,1,medium,0,0,73.54,elite
CUST016060,42,M,married,salaried,ngo,graduate,Bihar,Muzaffarpur,3,764000-764999,2025-10-10,0,retail,mid,49960.74,1,medium,0,0,4.63,normal
CUST016061,50,M,married,other,private,graduate,West Bengal,Siliguri,3,779000-779999,2025-04-21,1,mass_affluent,upper_mid,62468.65,1,low,0,0,22.63,normal
CUST016062,50,F,married,other,private,graduate,Delhi,Saket,3,196000-196999,2022-04-28,4,retail,mid,54097.49,1,medium,0,0,22.4,normal
CUST016063,32,M,married,self_employed,other,graduate,West Bengal,Kolkata,1,539000-539999,2014-08-04,11,mass,low,11277.7,1,low,1,0,25.26,normal
CUST016064,33,F,divorced,retired,private,post_graduate,Karnataka,Belgaum,3,496000-496999,2023-01-22,3,mass,low,5950.78,1,high,0,0,24.69,normal
CUST016065,61,F,married,salaried,private,high_school,Kerala,Thiruvananthapuram,2,678000-678999,2012-09-26,13,mass_affluent,upper_mid,143780.0,0,low,0,0,35.17,normal
CUST016066,75,M,single,salaried,private,high_school,Rajasthan,Jodhpur,3,438000-438999,2018-10-08,7,mass,low,14365.13,1,medium,0,0,35.14,normal
CUST016067,73,F,single,salaried,self_employed,below_10th,West Bengal,Kolkata,1,241000-241999,2023-09-19,2,retail,mid,58311.42,1,medium,0,0,25.51,normal
CUST016068,55,M,married,student,private,graduate,West Bengal,Durgapur,3,360000-360999,2025-06-01,1,mass,low,12991.86,0,low,0,0,43.49,normal
CUST016069,23,F,married,business,government,professional,Telangana,Hyderabad,1,683000-683999,2015-05-18,11,youth,low,7352.11,0,medium,1,0,65.31,normal
CUST016070,61,F,divorced,self_employed,private,high_school,Madhya Pradesh,Indore,2,133000-133999,2023-02-23,3,mass_affluent,upper_mid,121591.15,1,low,1,0,52.69,normal
CUST016071,42,F,married,salaried,private,post_graduate,Rajasthan,Udaipur,3,755000-755999,2020-10-01,5,mass_affluent,upper_mid,127583.31,0,medium,0,0,53.43,normal
CUST016072,32,M,married,salaried,private,high_school,Rajasthan,Kota,3,294000-294999,2023-07-04,2,retail,mid,47146.87,0,medium,0,0,27.69,normal
CUST016073,21,M,married,other,government,post_graduate,Tamil Nadu,Coimbatore,2,193000-193999,2021-03-07,5,youth,low,10954.74,1,low,0,0,16.43,normal
CUST016074,73,M,single,salaried,other,professional,Haryana,Hisar,3,283000-283999,2014-12-07,11,mass_affluent,upper_mid,139645.59,1,medium,0,0,68.97,elite
CUST016075,21,M,married,student,government,professional,Haryana,Ambala,3,201000-201999,2024-02-20,2,youth,low,12800.39,1,medium,0,0,53.46,normal
CUST016076,47,F,married,student,self_employed,graduate,Maharashtra,Solapur,3,436000-436999,2015-04-19,11,mass,lower_mid,21728.7,0,low,0,0,59.57,normal
CUST016077,51,M,single,student,government,graduate,Madhya Pradesh,Gwalior,3,672000-672999,2021-06-19,4,mass,low,6466.06,0,low,0,0,26.94,normal
CUST016078,44,O,single,other,other,graduate,Tamil Nadu,Tirunelveli,3,211000-211999,2015-10-14,10,mass,lower_mid,16679.35,0,medium,0,0,30.71,normal
CUST016079,48,F,married,salaried,government,graduate,Punjab,Bathinda,3,699000-699999,2023-05-18,3,retail,mid,59280.34,1,high,0,0,52.11,normal
CUST016080,73,M,single,business,private,post_graduate,Maharashtra,Solapur,3,156000-156999,2019-07-15,6,mass_affluent,upper_mid,146626.73,1,medium,1,0,56.91,normal
CUST016081,49,F,married,salaried,government,post_graduate,Andhra Pradesh,Nellore,3,795000-795999,2024-02-26,2,mass_affluent,upper_mid,125786.11,0,medium,0,0,55.34,normal
CUST016082,61,F,married,salaried,private,professional,Rajasthan,Jodhpur,3,522000-522999,2016-04-13,10,mass,lower_mid,23062.53,0,low,0,0,49.77,normal
CUST016083,56,F,married,salaried,other,graduate,Gujarat,Vadodara,2,731000-731999,2013-09-15,12,mass,lower_mid,24389.41,0,medium,0,0,68.97,elite
CUST016084,69,M,married,salaried,private,graduate,West Bengal,Kolkata,1,656000-656999,2015-12-11,10,mass,low,14645.82,0,low,0,0,24.57,normal
CUST016085,26,F,married,retired,government,graduate,Gujarat,Ahmedabad,1,255000-255999,2016-07-05,9,youth,lower_mid,28917.05,1,medium,0,0,35.89,normal
CUST016086,58,F,single,business,private,below_10th,Uttar Pradesh,Varanasi,3,424000-424999,2024-04-19,2,mass_affluent,upper_mid,105739.57,0,low,1,0,55.51,normal
CUST016087,25,F,single,salaried,private,graduate,Karnataka,Hubli,3,709000-709999,2011-09-20,14,youth,lower_mid,27229.78,1,low,0,0,44.97,normal
CUST016088,31,M,married,salaried,private,graduate,Andhra Pradesh,Visakhapatnam,2,688000-688999,2014-06-12,11,mass,low,13514.01,1,low,0,0,73.46,elite
CUST016089,50,F,widowed,salaried,self_employed,below_10th,Andhra Pradesh,Tirupati,3,642000-642999,2017-07-27,8,retail,mid,59115.25,1,low,0,0,67.91,normal
CUST016090,40,M,married,self_employed,self_employed,high_school,Tamil Nadu,Salem,3,122000-122999,2022-06-11,3,mass,low,14280.76,1,low,1,0,49.89,normal
CUST016091,38,F,single,student,private,high_school,Bihar,Bhagalpur,3,634000-634999,2021-11-24,4,mass,lower_mid,28412.45,1,high,0,0,48.46,normal
CUST016092,72,M,married,salaried,self_employed,graduate,Uttar Pradesh,Meerut,3,101000-101999,2015-09-05,10,retail,mid,39123.42,0,low,0,0,44.77,normal
CUST016093,29,F,married,salaried,private,graduate,Maharashtra,Aurangabad,3,289000-289999,2019-05-01,7,youth,lower_mid,17073.61,1,medium,0,0,37.2,normal
CUST016094,74,M,married,salaried,government,graduate,Maharashtra,Nashik,3,523000-523999,2014-10-31,11,retail,mid,52734.98,1,low,0,0,24.4,normal
CUST016095,19,F,married,salaried,private,professional,Bihar,Muzaffarpur,3,153000-153999,2018-10-03,7,youth,mid,43538.74,1,high,0,0,16.23,normal
CUST016096,30,M,married,self_employed,government,below_10th,Maharashtra,Pune,1,258000-258999,2015-03-13,11,mass_affluent,upper_mid,139215.96,0,low,1,0,47.66,normal
CUST016097,21,F,married,salaried,private,professional,Maharashtra,Nagpur,2,738000-738999,2015-11-22,10,youth,upper_mid,92044.58,0,medium,0,0,63.49,normal
CUST016098,37,M,single,salaried,self_employed,graduate,Uttar Pradesh,Allahabad,3,160000-160999,2024-08-29,1,mass,low,10131.45,1,medium,0,0,11.57,normal
CUST016099,67,M,married,salaried,private,high_school,Madhya Pradesh,Bhopal,2,634000-634999,2023-04-28,3,mass,low,14271.02,0,high,0,0,55.91,normal
CUST016100,68,M,married,self_employed,private,graduate,Rajasthan,Ajmer,3,184000-184999,2020-08-07,5,retail,mid,47132.63,1,medium,1,0,48.94,normal
CUST016101,65,F,married,salaried,private,below_10th,Karnataka,Mysore,2,111000-111999,2014-08-10,11,retail,mid,43210.61,1,medium,0,0,52.23,normal
CUST016102,31,M,married,retired,government,graduate,Madhya Pradesh,Bhopal,2,635000-635999,2021-01-21,5,mass,lower_mid,22602.72,1,low,0,0,40.06,normal
CUST016103,47,M,married,business,private,high_school,Karnataka,Mangalore,3,129000-129999,2025-08-26,0,elite,high,303183.75,1,low,1,0,27.6,normal
CUST016104,46,F,married,business,private,high_school,Delhi,Saket,3,529000-529999,2026-04-30,0,mass_affluent,upper_mid,61038.06,1,low,1,0,45.71,normal
CUST016105,25,F,single,salaried,private,post_graduate,Bihar,Muzaffarpur,3,534000-534999,2023-02-12,3,youth,mid,35177.25,0,high,0,0,16.6,normal
CUST016106,29,F,single,salaried,private,high_school,Karnataka,Hubli,3,661000-661999,2016-03-03,10,youth,low,13118.7,1,low,0,0,61.54,normal
CUST016107,58,F,married,salaried,self_employed,graduate,Rajasthan,Ajmer,3,366000-366999,2016-05-07,10,mass,lower_mid,18892.51,1,low,0,0,75.37,elite
CUST016108,55,M,married,salaried,other,post_graduate,Rajasthan,Kota,3,108000-108999,2015-01-06,11,retail,mid,31404.67,0,low,0,0,72.43,elite
CUST016109,43,M,single,salaried,ngo,high_school,Tamil Nadu,Madurai,2,605000-605999,2012-05-02,14,mass_affluent,upper_mid,102687.69,0,low,0,0,72.97,elite
CUST016110,67,M,married,salaried,private,high_school,Gujarat,Rajkot,2,534000-534999,2015-12-05,10,mass_affluent,upper_mid,102594.77,0,medium,0,0,76.57,elite
CUST016111,19,F,widowed,salaried,self_employed,high_school,Odisha,Berhampur,3,780000-780999,2021-02-01,5,youth,mid,32810.91,1,high,0,0,58.43,normal
CUST016112,72,M,divorced,salaried,private,graduate,Bihar,Darbhanga,3,162000-162999,2026-04-17,0,mass,lower_mid,27638.89,0,high,0,0,51.63,normal
CUST016113,57,M,married,student,self_employed,professional,Rajasthan,Jodhpur,3,488000-488999,2015-11-15,10,mass,lower_mid,27631.78,1,medium,0,0,61.77,normal
CUST016114,73,M,married,salaried,government,post_graduate,Uttar Pradesh,Agra,3,792000-792999,2023-07-15,2,mass,low,8802.5,1,medium,0,0,20.0,normal
CUST016115,31,F,single,salaried,ngo,below_10th,Gujarat,Gandhinagar,3,173000-173999,2022-02-14,4,retail,mid,32553.84,0,low,0,0,58.66,normal
CUST016116,23,F,married,salaried,private,graduate,Kerala,Kollam,3,135000-135999,2017-07-31,8,youth,upper_mid,113611.23,1,low,0,0,60.57,normal
CUST016117,59,M,married,business,self_employed,graduate,Andhra Pradesh,Guntur,3,351000-351999,2015-06-11,11,mass_affluent,upper_mid,68235.33,1,medium,1,0,73.11,elite
CUST016118,57,F,married,student,self_employed,graduate,Madhya Pradesh,Ujjain,3,495000-495999,2025-12-08,0,mass,low,11479.52,1,high,0,0,36.14,normal
CUST016119,48,F,married,salaried,private,graduate,Uttar Pradesh,Agra,3,534000-534999,2018-12-27,7,retail,mid,32520.98,0,low,0,0,41.91,normal
CUST016120,34,M,married,student,private,graduate,Delhi,Dwarka,3,675000-675999,2014-12-01,11,mass,lower_mid,17367.46,1,medium,0,0,57.51,normal
CUST016121,42,F,married,salaried,private,post_graduate,Odisha,Sambalpur,3,609000-609999,2016-12-15,9,retail,mid,56729.7,0,high,0,0,63.54,normal
CUST016122,49,F,single,business,private,high_school,Karnataka,Mysore,2,449000-449999,2021-12-06,4,mass_affluent,upper_mid,120690.64,1,high,1,0,52.34,normal
CUST016123,29,F,married,business,private,professional,Telangana,Nizamabad,3,363000-363999,2024-02-17,2,youth,lower_mid,23856.45,0,medium,1,0,48.57,normal
CUST016124,66,F,single,student,other,post_graduate,Tamil Nadu,Salem,3,298000-298999,2015-06-20,10,mass,low,12914.63,1,high,0,0,59.29,normal
CUST016125,30,M,single,business,private,high_school,Jharkhand,Deoghar,3,191000-191999,2023-08-16,2,mass_affluent,upper_mid,113991.15,0,low,1,0,6.06,normal
CUST016126,36,M,married,salaried,private,high_school,Telangana,Khammam,3,417000-417999,2023-08-14,2,retail,mid,42704.24,1,high,0,0,14.14,normal
CUST016127,61,M,single,salaried,other,post_graduate,Uttar Pradesh,Allahabad,3,619000-619999,2015-03-07,11,elite,high,466334.07,1,high,0,0,25.6,normal
CUST016128,65,F,single,salaried,other,professional,Bihar,Muzaffarpur,3,550000-550999,2016-06-06,10,mass,low,6504.37,0,low,0,0,59.97,normal
CUST016129,42,F,single,other,self_employed,graduate,Uttar Pradesh,Lucknow,2,264000-264999,2018-07-23,7,mass,low,12262.05,1,medium,0,0,58.17,normal
CUST016130,48,F,married,salaried,private,below_10th,Uttar Pradesh,Kanpur,3,527000-527999,2013-12-12,12,mass,low,8921.05,0,low,0,0,66.51,normal
CUST016131,54,F,divorced,salaried,government,graduate,Madhya Pradesh,Gwalior,3,440000-440999,2025-12-30,0,hni,high,480144.56,0,low,0,0,10.66,normal
CUST016132,42,F,married,salaried,private,graduate,West Bengal,Howrah,3,443000-443999,2024-11-10,1,mass_affluent,upper_mid,120324.85,0,low,0,0,60.03,normal
CUST016133,33,F,divorced,salaried,ngo,post_graduate,Kerala,Kochi,2,474000-474999,2015-01-30,11,mass,low,13479.32,1,medium,0,0,67.2,normal
CUST016134,74,M,married,self_employed,private,high_school,Maharashtra,Solapur,3,630000-630999,2019-02-15,7,mass,lower_mid,24968.75,1,low,1,0,34.49,normal
CUST016135,55,M,married,salaried,private,post_graduate,Maharashtra,Mumbai,1,295000-295999,2025-10-29,0,mass,low,5500.25,0,low,0,0,57.71,normal
CUST016136,60,M,married,salaried,self_employed,below_10th,Punjab,Bathinda,3,798000-798999,2018-04-09,8,retail,mid,31294.04,0,low,0,0,50.66,normal
CUST016137,66,M,single,salaried,government,post_graduate,Uttar Pradesh,Kanpur,3,735000-735999,2012-06-07,14,mass,lower_mid,20319.62,1,medium,0,0,84.97,super_hni
CUST016138,75,F,married,student,private,high_school,Maharashtra,Mumbai,1,527000-527999,2023-07-19,2,mass,low,12133.82,1,low,0,0,25.23,normal
CUST016139,40,M,married,salaried,self_employed,below_10th,Bihar,Muzaffarpur,3,110000-110999,2022-02-06,4,retail,mid,37759.54,1,low,0,0,20.11,normal
CUST016140,31,F,married,salaried,private,below_10th,Uttar Pradesh,Agra,3,287000-287999,2017-08-13,8,mass_affluent,upper_mid,131142.38,1,high,0,0,61.37,normal
CUST016141,23,F,single,self_employed,self_employed,graduate,Maharashtra,Nashik,3,494000-494999,2019-03-23,7,youth,lower_mid,26851.75,1,high,1,0,57.26,normal
CUST016142,42,F,married,salaried,private,graduate,Tamil Nadu,Tirunelveli,3,140000-140999,2026-05-14,0,mass_affluent,upper_mid,98117.05,0,low,0,0,37.34,normal
CUST016143,40,M,single,salaried,ngo,graduate,Uttar Pradesh,Allahabad,3,759000-759999,2015-09-29,10,mass,lower_mid,20319.15,1,medium,0,0,64.74,normal
CUST016144,60,F,married,student,private,post_graduate,Telangana,Hyderabad,1,436000-436999,2025-03-02,1,mass,low,5440.21,1,low,0,0,38.89,normal
CUST016145,29,F,married,salaried,private,high_school,West Bengal,Howrah,3,721000-721999,2025-06-10,0,youth,lower_mid,28493.8,1,medium,0,0,16.86,normal
CUST016146,30,M,married,salaried,self_employed,graduate,Uttar Pradesh,Varanasi,3,423000-423999,2026-01-12,0,retail,mid,49269.8,1,medium,0,0,45.49,normal
CUST016147,53,M,married,self_employed,private,graduate,Gujarat,Rajkot,2,562000-562999,2024-05-17,2,mass,lower_mid,17655.44,0,low,1,0,54.09,normal
CUST016148,56,M,married,salaried,government,post_graduate,Telangana,Hyderabad,1,587000-587999,2016-02-18,10,mass,lower_mid,19261.76,1,low,0,0,59.23,normal
CUST016149,51,M,single,salaried,private,post_graduate,Maharashtra,Aurangabad,3,724000-724999,2015-03-12,11,mass,low,13937.63,1,medium,0,0,43.09,normal
CUST016150,23,M,married,student,self_employed,professional,Uttar Pradesh,Lucknow,2,383000-383999,2015-01-26,11,youth,lower_mid,25363.96,1,low,0,0,46.23,normal
CUST016151,55,F,married,other,private,graduate,Madhya Pradesh,Ujjain,3,221000-221999,2012-01-08,14,mass,low,10581.88,1,medium,0,0,77.0,elite
CUST016152,67,M,married,self_employed,ngo,graduate,Rajasthan,Kota,3,288000-288999,2016-08-26,9,retail,mid,39999.21,0,low,1,0,63.03,normal
CUST016153,69,M,married,salaried,government,post_graduate,Maharashtra,Aurangabad,3,409000-409999,2025-10-18,0,mass,lower_mid,20660.8,1,low,0,0,23.46,normal
CUST016154,57,F,married,salaried,self_employed,graduate,Bihar,Darbhanga,3,102000-102999,2012-02-25,14,elite,high,187453.11,1,low,0,0,52.03,normal
CUST016155,25,M,married,self_employed,private,high_school,Kerala,Thiruvananthapuram,2,246000-246999,2017-07-12,8,youth,high,475853.56,1,medium,1,0,65.11,normal
CUST016156,25,M,married,salaried,private,graduate,Delhi,Dwarka,3,301000-301999,2015-07-01,10,youth,upper_mid,112293.04,1,medium,0,0,27.11,normal
CUST016157,57,M,single,salaried,private,graduate,West Bengal,Durgapur,3,296000-296999,2024-05-17,2,retail,mid,55769.8,0,medium,0,0,58.63,normal
CUST016158,50,M,married,student,private,graduate,Uttar Pradesh,Kanpur,3,497000-497999,2015-04-19,11,mass,low,11586.31,1,high,0,0,65.6,normal
CUST016159,51,M,single,salaried,private,graduate,Tamil Nadu,Tirunelveli,3,705000-705999,2017-05-17,9,mass,lower_mid,24617.65,1,low,0,0,82.91,super_hni
CUST016160,61,F,divorced,salaried,private,graduate,Maharashtra,Mumbai,1,298000-298999,2017-09-07,8,mass,low,6817.25,1,low,0,0,46.63,normal
CUST016161,32,M,single,salaried,private,graduate,Uttar Pradesh,Kanpur,3,420000-420999,2022-03-21,4,mass,low,11399.99,0,medium,0,0,28.57,normal
CUST016162,53,M,single,business,private,post_graduate,Uttar Pradesh,Meerut,3,351000-351999,2022-07-11,3,retail,mid,56543.02,0,low,1,0,11.26,normal
CUST016163,74,F,married,salaried,government,graduate,Uttar Pradesh,Lucknow,2,696000-696999,2025-02-24,1,hni,high,474179.48,0,medium,0,0,51.63,normal
CUST016164,52,M,married,salaried,government,high_school,Uttar Pradesh,Kanpur,3,161000-161999,2014-01-05,12,mass,lower_mid,25530.17,1,low,0,0,52.8,normal
CUST016165,63,M,single,salaried,private,post_graduate,Rajasthan,Ajmer,3,144000-144999,2017-07-30,8,mass,lower_mid,19245.6,1,high,0,0,62.63,normal
CUST016166,39,M,married,retired,private,below_10th,Madhya Pradesh,Jabalpur,3,291000-291999,2022-10-02,3,retail,mid,48294.74,0,low,0,0,49.71,normal
CUST016167,40,O,single,salaried,self_employed,graduate,Delhi,Laxmi Nagar,3,248000-248999,2012-07-21,13,mass,lower_mid,20755.96,1,high,0,0,38.0,normal
CUST016168,57,M,single,salaried,government,graduate,Gujarat,Surat,2,461000-461999,2019-12-31,6,mass,low,7486.55,0,low,0,0,52.54,normal
CUST016169,62,F,divorced,student,other,graduate,Madhya Pradesh,Bhopal,2,443000-443999,2013-10-26,12,mass,low,7648.31,1,low,0,0,62.66,normal
CUST016170,72,F,married,salaried,self_employed,high_school,West Bengal,Durgapur,3,532000-532999,2025-09-09,0,mass_affluent,upper_mid,115062.35,0,low,0,0,38.94,normal
CUST016171,68,F,single,salaried,private,graduate,Telangana,Karimnagar,3,766000-766999,2013-06-21,12,mass_affluent,upper_mid,62305.89,1,low,0,0,52.54,normal
