customer_id,recommended_product,clv_tier,cibil_score,confidence_pct,top1_feature,top1_shap,top1_value,top2_feature,top2_shap,top2_value,top3_feature,top3_shap,top3_value,top_blocker_feature,top_blocker_shap
CUST013331,consumer_durable,elite,777,99.7,ecommerce_to_spend_ratio,1.799,0.1666,income_group_ord,0.8691,2.0,online_spend_ratio,0.8635,0.1666,digital_adoption_score,-1.6832
CUST013737,insurance,normal,594,100.0,default_history_flag,4.4801,1.0,is_blocked,1.0584,1.0,repayment_status_ord,0.7884,0.0,is_retired,-0.3402
CUST007688,consumer_durable,normal,822,93.4,ecommerce_to_spend_ratio,1.6539,0.1759,online_spend_ratio,1.0943,0.1759,digital_adoption_score,0.1237,1.0,income_group_ord,-0.5493
CUST000714,credit_card,elite,839,96.3,is_premium,0.9199,1.0,foir_x_cibil,0.8684,0.3944,foir_high,0.8675,1.0,cc_monthly_spend,-1.0748
CUST018286,car_loan,normal,660,100.0,cibil_risky_zone,1.7696,1.0,profit_of_top_eligible,0.5318,70.0,cibil_score,0.3713,660.0,loan_tenure_months,-0.3814
CUST008257,insurance,normal,762,99.9,is_retired,7.1404,1.0,occupation_enc,0.4451,2.0,high_saver,0.2358,1.0,affluent,-0.2955
CUST001652,consumer_durable,normal,759,99.7,ecommerce_to_spend_ratio,2.0465,0.1794,income_group_ord,1.4659,2.0,online_spend_ratio,1.0756,0.1794,cibil_score,-0.298
CUST006664,gold_loan,normal,618,100.0,profit_of_top_eligible,2.2307,45.0,top2_confidence_score,0.643,30.0,income_group_ord,0.2811,0.0,prime_home_age,-0.4294
CUST008788,home_loan,normal,819,100.0,prime_home_age,2.1081,1.0,profit_of_top_eligible,0.7004,100.0,credit_capacity_score,0.382,101.69,ecommerce_to_spend_ratio,-0.2078
CUST019049,insurance,normal,711,99.9,is_retired,7.2164,1.0,occupation_enc,0.3756,2.0,high_saver,0.2216,1.0,affluent,-0.2933
CUST013277,consumer_durable,normal,622,98.2,ecommerce_to_spend_ratio,1.6748,0.164,online_spend_ratio,0.8711,0.164,age,0.4544,24.0,income_group_ord,-0.6284
CUST018354,consumer_durable,normal,816,58.0,ecommerce_to_spend_ratio,1.667,0.1523,online_spend_ratio,0.9921,0.1523,age,0.7867,22.0,income_group_ord,-0.4463
CUST013107,insurance,normal,803,99.9,is_retired,7.7989,1.0,occupation_enc,0.731,2.0,is_self_employed,0.139,0.0,insurance,-0.3641
CUST001246,insurance,normal,536,100.0,default_history_flag,4.2907,1.0,is_blocked,1.0566,1.0,repayment_status_ord,0.693,0.0,is_retired,-0.3261
CUST001034,insurance,normal,632,98.2,bureau_inquiries_6m,3.5557,7.0,bureau_x_writeoff,1.9717,7.0,repayment_status_ord,0.7373,0.0,insurance,-0.575
CUST011900,credit_card,normal,704,100.0,is_self_employed,0.7994,0.0,prime_home_age,0.4043,0.0,profit_of_top_eligible,0.3822,100.0,digital_credit_ready,-0.9226
CUST010075,home_loan,normal,722,99.9,prime_home_age,2.0012,1.0,profit_of_top_eligible,0.772,100.0,credit_capacity_score,0.3124,81.4465,cibil_gte_750,-0.1945
CUST015098,insurance,normal,596,100.0,default_history_flag,2.5707,1.0,bureau_inquiries_6m,1.7421,7.0,bureau_x_writeoff,1.5816,7.0,insurance,-0.2809
CUST018878,consumer_durable,normal,772,99.7,ecommerce_to_spend_ratio,1.8329,0.1715,online_spend_ratio,1.0254,0.1715,age,0.804,27.0,income_group_ord,-0.3612
CUST000173,consumer_durable,normal,673,100.0,ecommerce_to_spend_ratio,1.3613,0.1784,income_group_ord,1.1062,1.0,online_spend_ratio,0.7025,0.1785,is_student,-0.5964
CUST008743,credit_card,elite,842,65.9,is_premium,1.331,1.0,top2_risk_percentage,0.9485,17.1,prime_home_age,0.2181,0.0,digital_credit_ready,-0.998
CUST007654,education_loan,normal,735,99.9,is_student,4.315,1.0,occupation_enc,0.7604,5.0,online_spend_ratio,0.2409,0.0852,income_group_ord,-0.0471
CUST009337,personal_loan,normal,715,100.0,profit_of_top_eligible,1.7711,100.0,cibil_gte_750,1.5248,0.0,occupation_enc,0.6716,3.0,prime_home_age,-0.271
CUST011605,consumer_durable,normal,696,99.4,ecommerce_to_spend_ratio,1.243,0.1745,income_group_ord,1.1756,1.0,online_spend_ratio,0.4769,0.1745,age,-0.1857
CUST010288,home_loan,elite,820,99.9,prime_home_age,1.8868,1.0,cc_credit_limit,0.7294,657381.04,profit_of_top_eligible,0.2996,100.0,clv_tier_enc,-0.6568
CUST016137,credit_card,super_hni,847,100.0,digital_credit_ready,1.9261,1.0,is_premium,0.5043,1.0,strong_digital,0.3036,1.0,tier1_city,-0.1685
CUST017529,insurance,normal,612,100.0,default_history_flag,4.3491,1.0,is_blocked,1.0781,1.0,repayment_status_ord,0.7388,0.0,is_retired,-0.3264
CUST009072,education_loan,normal,761,100.0,is_student,4.3114,1.0,occupation_enc,0.7574,5.0,online_spend_ratio,0.315,0.0975,age,-0.0249
CUST016250,home_loan,normal,825,99.9,prime_home_age,2.1517,1.0,profit_of_top_eligible,0.7651,100.0,credit_capacity_score,0.3961,97.237,city_digital_score,-0.5803
CUST003236,credit_card,normal,817,100.0,digital_credit_ready,2.0752,1.0,prime_home_age,0.6991,0.0,strong_digital,0.3148,1.0,tier1_city,-0.1417
CUST000544,consumer_durable,normal,712,99.7,ecommerce_to_spend_ratio,2.0761,0.1552,income_group_ord,1.353,2.0,online_spend_ratio,1.0617,0.1552,cibil_score,-0.3104
CUST015059,consumer_durable,normal,661,99.4,income_group_ord,1.7988,2.0,cibil_score,0.8411,661.0,cibil_composite,0.3529,60.1969,ecommerce_to_spend_ratio,-0.7424
CUST008809,education_loan,normal,619,100.0,is_student,3.9646,1.0,occupation_enc,0.6531,5.0,credit_history_years,0.1858,2.0,bureau_x_writeoff,-0.5366
CUST007431,insurance,normal,654,100.0,default_history_flag,4.6291,1.0,is_blocked,1.1868,1.0,repayment_status_ord,0.7681,0.0,is_retired,-0.3507
CUST008399,consumer_durable,normal,784,99.7,ecommerce_to_spend_ratio,2.075,0.1505,income_group_ord,1.276,2.0,online_spend_ratio,0.8892,0.1505,cibil_score,-0.3011
CUST017095,consumer_durable,normal,809,99.7,ecommerce_to_spend_ratio,1.9225,0.1615,online_spend_ratio,1.0349,0.1615,age,0.7006,27.0,income_group_ord,-0.3033
CUST003131,home_loan,normal,798,99.9,prime_home_age,2.1062,1.0,profit_of_top_eligible,0.7631,100.0,clv_tier_enc,0.2797,0.0,digital_x_online,-0.1402
CUST019341,credit_card,normal,823,100.0,digital_credit_ready,1.6712,1.0,foir_high,0.6668,1.0,foir_x_cibil,0.622,0.4982,is_premium,-0.1224
CUST014851,home_loan,normal,750,99.9,prime_home_age,1.9815,1.0,profit_of_top_eligible,0.7606,100.0,cibil_gte_750,0.2618,1.0,credit_capacity_score,-0.1864
CUST003154,consumer_durable,normal,794,93.3,ecommerce_to_spend_ratio,1.6084,0.1635,income_group_ord,0.8511,1.0,online_spend_ratio,0.7375,0.1635,digital_adoption_score,-2.1099
CUST014839,insurance,normal,636,100.0,default_history_flag,4.3369,1.0,is_blocked,1.0642,1.0,repayment_status_ord,0.5871,0.0,is_retired,-0.3345
CUST000721,education_loan,normal,762,100.0,is_student,4.3041,1.0,occupation_enc,0.7552,5.0,online_spend_ratio,0.3316,0.1289,age,-0.0244
CUST000507,credit_card,normal,815,100.0,digital_credit_ready,1.7631,1.0,prime_home_age,0.7237,0.0,top2_risk_percentage,0.699,3.0,tier1_city,-0.1505
CUST011627,insurance,normal,621,100.0,default_history_flag,4.7617,1.0,is_blocked,1.1594,1.0,repayment_status_ord,0.7915,0.0,insurance,-0.4829
CUST015527,consumer_durable,elite,819,99.7,ecommerce_to_spend_ratio,2.0368,0.1548,income_group_ord,1.418,2.0,online_spend_ratio,1.0794,0.1548,cibil_score,-0.2943
CUST000963,home_loan,normal,825,99.9,prime_home_age,2.0486,1.0,profit_of_top_eligible,0.7175,100.0,top2_risk_percentage,0.3102,12.4,foir_x_cibil,-0.1965
CUST016994,consumer_durable,normal,739,93.5,ecommerce_to_spend_ratio,1.9932,0.1795,income_group_ord,1.408,1.0,online_spend_ratio,0.9308,0.1795,cibil_score,-0.313
CUST009148,education_loan,normal,760,100.0,is_student,4.24,1.0,occupation_enc,0.7365,5.0,online_spend_ratio,0.6735,0.1367,age,-0.326
CUST014079,insurance,normal,634,100.0,is_retired,6.3306,1.0,occupation_enc,0.4617,2.0,top2_risk_percentage,0.4207,53.36,insurance,-0.5857
CUST017080,credit_card,elite,837,59.9,tier1_city,1.7065,1.0,is_premium,0.8251,1.0,clv_score,0.4105,72.4,digital_credit_ready,-1.0028
CUST014073,consumer_durable,normal,664,100.0,ecommerce_to_spend_ratio,1.2826,0.1797,income_group_ord,1.187,2.0,online_spend_ratio,0.5974,0.1797,age,-0.1452
CUST019607,insurance,normal,797,99.9,is_retired,7.0066,1.0,investment_intent_score,0.6126,2.0,occupation_enc,0.3936,2.0,top2_risk_percentage,-0.4643
CUST014423,home_loan,normal,828,99.9,prime_home_age,2.1844,1.0,profit_of_top_eligible,0.7586,100.0,monthly_income,0.2325,128303.39,outstanding_balance,-0.1687
CUST000526,credit_card,normal,819,100.0,digital_credit_ready,1.9829,1.0,prime_home_age,0.6899,0.0,strong_digital,0.2957,1.0,is_premium,-0.1577
CUST013181,education_loan,normal,768,100.0,is_student,4.1215,1.0,occupation_enc,0.6816,5.0,credit_history_years,0.1946,1.0,online_spend_ratio,-0.4511
CUST008377,consumer_durable,normal,852,99.7,ecommerce_to_spend_ratio,2.0826,0.1636,income_group_ord,1.2804,1.0,online_spend_ratio,0.9539,0.1636,cibil_score,-0.3003
CUST005129,insurance,normal,590,100.0,bureau_inquiries_6m,2.6326,6.0,bureau_x_writeoff,1.5608,6.0,top2_risk_percentage,1.0003,50.1,is_retired,-0.3113
CUST015987,credit_card,normal,736,75.2,digital_credit_ready,1.2714,1.0,foir_x_cibil,0.6871,0.5901,foir_high,0.5871,1.0,online_spend_ratio,-0.2944
CUST006685,consumer_durable,elite,857,82.4,ecommerce_to_spend_ratio,2.0667,0.1568,income_group_ord,1.4409,2.0,online_spend_ratio,1.1392,0.1568,cibil_score,-0.3002
CUST019976,consumer_durable,normal,742,99.7,ecommerce_to_spend_ratio,2.0713,0.1683,income_group_ord,1.5103,2.0,online_spend_ratio,1.1451,0.1683,cibil_score,-0.3067
CUST011214,consumer_durable,normal,826,99.7,ecommerce_to_spend_ratio,2.1306,0.1785,income_group_ord,1.3344,1.0,online_spend_ratio,1.0876,0.1785,cibil_score,-0.2981
CUST016645,insurance,elite,744,99.9,is_retired,7.2479,1.0,occupation_enc,0.4924,2.0,affluent,0.2587,1.0,insurance,-0.5886
CUST008976,insurance,normal,671,99.4,top2_risk_percentage,1.3054,34.58,affluent,1.1529,1.0,insurance,0.7495,0.0,is_retired,-0.4272
CUST010481,home_loan,normal,804,99.9,prime_home_age,2.1239,1.0,profit_of_top_eligible,0.7553,100.0,credit_capacity_score,0.2592,90.288,city_digital_score,-0.4716
CUST005114,insurance,normal,755,87.8,insurance,0.863,0.0,affluent,0.7801,1.0,high_saver,0.6178,1.0,is_retired,-0.5217
CUST012338,insurance,normal,606,100.0,default_history_flag,2.0054,1.0,bureau_inquiries_6m,1.4054,6.0,bureau_x_writeoff,1.1792,12.0,is_retired,-0.225
CUST016050,insurance,normal,591,100.0,default_history_flag,2.5501,1.0,bureau_inquiries_6m,1.7409,6.0,bureau_x_writeoff,1.5715,12.0,insurance,-0.3119
CUST014522,credit_card,normal,805,100.0,is_self_employed,0.5748,0.0,prime_home_age,0.5044,0.0,profit_of_top_eligible,0.3847,100.0,digital_credit_ready,-0.8833
CUST007404,insurance,normal,616,100.0,default_history_flag,2.4726,1.0,bureau_inquiries_6m,1.6454,6.0,bureau_x_writeoff,1.3745,6.0,is_retired,-0.257
CUST005872,insurance,normal,632,80.0,top2_risk_percentage,1.4038,60.0,affluent,0.9702,1.0,insurance,0.6745,0.0,is_retired,-0.4093
CUST013345,car_loan,normal,684,100.0,cibil_risky_zone,1.7265,1.0,profit_of_top_eligible,0.5672,70.0,cibil_score,0.4462,684.0,insurance,-0.3031
CUST007995,consumer_durable,normal,682,98.2,income_group_ord,1.814,1.0,cibil_score,0.8359,682.0,digital_adoption_score,0.3313,1.0,ecommerce_to_spend_ratio,-0.6466
CUST017697,insurance,normal,651,100.0,default_history_flag,4.777,1.0,is_blocked,1.2396,1.0,repayment_status_ord,0.7722,0.0,insurance,-0.5185
CUST010590,credit_card,super_hni,818,97.5,digital_credit_ready,1.6658,1.0,foir_x_cibil,0.6413,0.367,is_premium,0.5592,1.0,online_spend_ratio,-0.4504
CUST013471,credit_card,normal,804,98.2,digital_credit_ready,1.8869,1.0,tier1_city,1.5894,1.0,city_tier,0.697,1.0,prime_home_age,-0.5663
CUST019316,home_loan,normal,815,99.9,prime_home_age,2.2044,1.0,profit_of_top_eligible,0.7797,100.0,credit_capacity_score,0.4145,95.7925,digital_x_online,-0.1222
CUST008359,personal_loan,normal,706,99.9,cibil_gte_750,1.6082,0.0,profit_of_top_eligible,1.4964,100.0,low_income,0.8088,1.0,prime_home_age,-0.208
CUST009625,insurance,normal,684,98.2,default_history_flag,4.4623,1.0,is_blocked,1.1343,1.0,repayment_status_ord,0.7951,0.0,affluent,-0.3462
CUST013712,consumer_durable,normal,765,99.9,ecommerce_to_spend_ratio,2.0605,0.1695,income_group_ord,1.4521,2.0,online_spend_ratio,1.1287,0.1696,cibil_score,-0.302
CUST008448,insurance,normal,639,100.0,default_history_flag,4.5945,1.0,is_blocked,1.1402,1.0,repayment_status_ord,0.77,0.0,insurance,-0.5415
CUST003382,credit_card,elite,818,99.7,foir_x_cibil,0.9772,0.4817,foir_high,0.8588,1.0,is_premium,0.6299,1.0,digital_credit_ready,-0.8056
CUST019734,credit_card,elite,813,97.8,foir_x_cibil,0.9016,1.4177,tier1_city,0.8777,1.0,is_premium,0.8294,1.0,digital_credit_ready,-0.8157
CUST003186,credit_card,normal,849,100.0,digital_credit_ready,1.9844,1.0,prime_home_age,0.7044,0.0,strong_digital,0.2946,1.0,tier1_city,-0.1456
CUST006184,home_loan,normal,798,99.9,prime_home_age,2.0395,1.0,profit_of_top_eligible,0.7487,100.0,clv_tier_enc,0.2885,0.0,top2_risk_percentage,-0.5694
CUST003768,consumer_durable,normal,789,56.6,income_group_ord,0.918,2.0,foir,0.6133,0.3867,age,0.5777,36.0,ecommerce_to_spend_ratio,-0.855
CUST011275,credit_card,elite,738,95.7,digital_credit_ready,1.5258,1.0,is_premium,0.6311,1.0,clv_tier_enc,0.3308,1.0,cibil_gte_750,-0.4089
CUST002430,personal_loan,normal,744,93.4,cibil_gte_750,1.6251,0.0,profit_of_top_eligible,1.6154,100.0,low_income,0.6697,1.0,digital_x_online,-0.3028
CUST017743,credit_card,elite,835,100.0,tier1_city,1.4128,1.0,is_self_employed,0.8513,0.0,is_premium,0.7854,1.0,digital_credit_ready,-0.7361
CUST006190,education_loan,normal,772,100.0,is_student,4.3302,1.0,occupation_enc,0.7652,5.0,online_spend_ratio,0.2034,0.1245,age_x_cibil,-0.0122
CUST015163,education_loan,normal,699,100.0,is_student,4.2445,1.0,occupation_enc,0.7401,5.0,online_spend_ratio,0.665,0.0984,income_group_ord,-0.1021
CUST004706,insurance,normal,582,100.0,default_history_flag,4.4741,1.0,is_blocked,1.0754,1.0,repayment_status_ord,0.8037,0.0,is_retired,-0.3368
CUST002941,home_loan,normal,775,96.2,prime_home_age,1.6347,1.0,profit_of_top_eligible,0.5931,100.0,digital_x_online,0.3347,0.0,foir,-1.1217
CUST018594,insurance,elite,820,99.9,is_retired,7.5492,1.0,occupation_enc,0.5669,2.0,affluent,0.198,1.0,insurance,-0.439
CUST009208,credit_card,elite,831,99.7,digital_credit_ready,1.8021,1.0,clv_tier_enc,0.8382,1.0,is_premium,0.786,1.0,prime_home_age,-0.5369
CUST008583,home_loan,normal,713,99.9,prime_home_age,1.8288,1.0,top2_risk_percentage,0.93,31.73,profit_of_top_eligible,0.6839,100.0,credit_capacity_score,-0.5159
CUST007515,consumer_durable,normal,677,98.2,ecommerce_to_spend_ratio,1.6536,0.1726,online_spend_ratio,0.8325,0.1726,cibil_score,0.3411,677.0,income_group_ord,-0.604
CUST018375,personal_loan,normal,713,99.9,cibil_gte_750,1.8522,0.0,profit_of_top_eligible,1.6941,100.0,occupation_enc,0.7269,3.0,digital_x_online,-0.3133
CUST001856,insurance,normal,616,100.0,is_retired,3.4453,1.0,default_history_flag,2.2973,1.0,bureau_x_writeoff,0.9264,6.0,affluent,-0.142
CUST005312,insurance,normal,816,100.0,is_retired,7.2596,1.0,occupation_enc,0.4819,2.0,insurance,0.1966,0.0,default_history_flag,-0.2839
CUST010026,credit_card,normal,816,60.8,is_self_employed,0.5837,0.0,prime_home_age,0.4272,0.0,profit_of_top_eligible,0.287,100.0,digital_credit_ready,-0.9253
CUST011196,home_loan,normal,843,99.9,prime_home_age,2.1803,1.0,profit_of_top_eligible,0.749,100.0,digital_x_online,0.2416,0.0927,monthly_income,-0.0467
CUST005794,insurance,normal,632,86.7,top2_risk_percentage,0.8407,60.0,repayment_status_ord,0.8117,0.0,insurance,0.7155,0.0,is_retired,-0.491
CUST003639,insurance,normal,592,100.0,default_history_flag,3.3371,1.0,bureau_x_writeoff,1.2126,8.0,is_blocked,0.7263,1.0,is_retired,-0.2516
CUST002241,home_loan,normal,727,97.7,prime_home_age,1.7583,1.0,top2_risk_percentage,0.8678,27.27,profit_of_top_eligible,0.4811,100.0,cibil_gte_750,-0.2527
CUST005118,education_loan,normal,753,100.0,is_student,4.309,1.0,occupation_enc,0.7579,5.0,online_spend_ratio,0.318,0.1111,age,-0.0251
CUST004239,home_loan,normal,814,99.9,prime_home_age,2.1888,1.0,profit_of_top_eligible,0.7797,100.0,credit_capacity_score,0.4403,96.0715,top2_risk_percentage,-0.2071
CUST002509,credit_card,normal,813,100.0,digital_credit_ready,1.6819,1.0,prime_home_age,0.7485,0.0,online_spend_ratio,0.2612,0.1338,tier1_city,-0.1442
CUST001247,consumer_durable,normal,744,99.7,ecommerce_to_spend_ratio,2.0931,0.168,income_group_ord,1.535,2.0,online_spend_ratio,1.0982,0.168,cibil_score,-0.3014
CUST006561,home_loan,normal,792,99.9,prime_home_age,2.1626,1.0,profit_of_top_eligible,0.7973,100.0,clv_tier_enc,0.2779,0.0,digital_x_online,-0.1345
CUST014082,consumer_durable,normal,696,99.4,income_group_ord,1.405,1.0,cibil_score,0.6514,696.0,young_edu_candidate,0.3403,1.0,ecommerce_to_spend_ratio,-0.4476
CUST009727,home_loan,normal,831,95.7,prime_home_age,2.0975,1.0,profit_of_top_eligible,0.5734,100.0,top2_risk_percentage,0.2927,13.48,monthly_income,-0.0626
CUST001005,education_loan,normal,640,100.0,is_student,4.2336,1.0,occupation_enc,0.7396,5.0,online_spend_ratio,0.6675,0.1403,income_group_ord,-0.0927
CUST006827,personal_loan,normal,712,99.9,profit_of_top_eligible,1.6305,100.0,cibil_gte_750,1.4453,0.0,low_income,0.6282,1.0,top2_risk_percentage,-0.8486
CUST006650,credit_card,normal,815,93.6,digital_credit_ready,1.8327,1.0,prime_home_age,0.2797,0.0,foir_x_cibil,0.2555,0.2907,online_spend_ratio,-0.4432
CUST019934,insurance,normal,622,100.0,default_history_flag,4.9009,1.0,is_blocked,1.1903,1.0,repayment_status_ord,0.7956,0.0,insurance,-0.4814
CUST013409,credit_card,normal,831,100.0,digital_credit_ready,1.9414,1.0,prime_home_age,0.7172,0.0,strong_digital,0.3131,1.0,is_premium,-0.1657
CUST004861,home_loan,normal,844,99.9,prime_home_age,2.0723,1.0,profit_of_top_eligible,0.7207,100.0,digital_x_online,0.2615,0.0871,credit_capacity_score,-0.1711
CUST007530,insurance,normal,842,99.9,is_retired,7.3035,1.0,occupation_enc,0.4337,2.0,foir_x_cibil,0.2172,0.4637,default_history_flag,-0.2797
CUST008218,home_loan,normal,827,99.9,prime_home_age,2.1844,1.0,profit_of_top_eligible,0.7749,100.0,top2_risk_percentage,0.3049,13.32,monthly_income,-0.0476
CUST007468,credit_card,elite,797,100.0,digital_credit_ready,1.8096,1.0,is_premium,0.7036,1.0,clv_tier_enc,0.3219,1.0,tier1_city,-0.1643
CUST008860,personal_loan,normal,705,99.9,cibil_gte_750,1.8504,0.0,profit_of_top_eligible,1.7334,100.0,occupation_enc,0.7475,3.0,digital_x_online,-0.2719
CUST007303,credit_card,normal,779,96.3,digital_credit_ready,1.8612,1.0,prime_home_age,0.6311,0.0,strong_digital,0.2083,1.0,online_spend_ratio,-0.4149
CUST003540,consumer_durable,normal,689,100.0,ecommerce_to_spend_ratio,1.3127,0.169,income_group_ord,1.061,2.0,online_spend_ratio,0.5286,0.169,top2_confidence_score,-0.1214
CUST017606,credit_card,normal,780,92.4,digital_credit_ready,2.3201,1.0,prime_home_age,0.6968,0.0,strong_digital,0.2965,1.0,is_premium,-0.1877
CUST006237,insurance,normal,674,99.4,investment_intent_score,1.5442,2.0,top2_risk_percentage,1.2029,45.34,insurance,0.6887,0.0,default_history_flag,-0.3655
CUST012712,insurance,normal,609,100.0,default_history_flag,4.8562,1.0,is_blocked,1.1835,1.0,repayment_status_ord,0.8002,0.0,insurance,-0.4228
CUST019492,credit_card,normal,811,100.0,digital_credit_ready,1.9029,1.0,prime_home_age,0.727,0.0,strong_digital,0.3,1.0,is_premium,-0.1601
CUST008995,consumer_durable,normal,784,99.7,ecommerce_to_spend_ratio,2.0821,0.1707,income_group_ord,1.2182,2.0,online_spend_ratio,0.9964,0.1708,cibil_score,-0.2902
CUST001718,consumer_durable,normal,655,98.2,ecommerce_to_spend_ratio,1.2946,0.1623,income_group_ord,1.1327,1.0,online_spend_ratio,0.521,0.1623,top2_confidence_score,-0.1348
CUST016632,consumer_durable,normal,663,98.2,ecommerce_to_spend_ratio,1.8338,0.1596,online_spend_ratio,0.9032,0.1596,age,0.4327,24.0,income_group_ord,-0.4437
CUST002570,insurance,normal,633,98.2,bureau_inquiries_6m,3.5191,6.0,bureau_x_writeoff,1.9147,6.0,repayment_status_ord,0.8349,0.0,is_retired,-0.3699
CUST012276,consumer_durable,normal,690,99.4,ecommerce_to_spend_ratio,1.8632,0.1656,online_spend_ratio,0.9323,0.1656,age,0.519,32.0,income_group_ord,-0.4565
CUST017216,consumer_durable,normal,720,99.9,ecommerce_to_spend_ratio,2.1081,0.1697,income_group_ord,1.4696,2.0,online_spend_ratio,1.1688,0.1697,cibil_score,-0.3041
CUST009559,insurance,normal,819,99.9,is_retired,7.4881,1.0,occupation_enc,0.4786,2.0,insurance,0.1757,0.0,default_history_flag,-0.285
CUST014941,consumer_durable,normal,837,99.7,ecommerce_to_spend_ratio,2.0304,0.159,income_group_ord,1.2263,1.0,online_spend_ratio,0.9371,0.1591,cibil_score,-0.2989
CUST016934,insurance,normal,816,100.0,is_retired,7.5778,1.0,occupation_enc,0.4522,2.0,is_self_employed,0.1509,0.0,high_saver,-0.4206
CUST019449,insurance,normal,636,97.8,top2_risk_percentage,1.3072,54.02,affluent,0.956,1.0,insurance,0.7336,0.0,is_retired,-0.3835
CUST007345,credit_card,normal,838,76.8,digital_credit_ready,1.4311,1.0,foir_x_cibil,1.1186,0.442,foir,0.8381,0.5275,prime_home_age,-0.4409
CUST004092,credit_card,elite,794,93.4,is_premium,0.6451,1.0,is_self_employed,0.6406,0.0,top2_risk_percentage,0.6337,3.44,digital_credit_ready,-0.8637
CUST010333,credit_card,normal,829,100.0,is_self_employed,0.5266,0.0,prime_home_age,0.4802,0.0,profit_of_top_eligible,0.3662,100.0,digital_credit_ready,-0.8245
CUST010822,insurance,normal,829,100.0,is_retired,7.4471,1.0,occupation_enc,0.4796,2.0,insurance,0.1724,0.0,default_history_flag,-0.2876
CUST010698,consumer_durable,normal,690,100.0,ecommerce_to_spend_ratio,1.2935,0.1593,income_group_ord,1.1019,2.0,online_spend_ratio,0.5387,0.1593,top2_confidence_score,-0.172
CUST013102,insurance,normal,735,99.9,is_retired,7.2231,1.0,occupation_enc,0.4624,2.0,high_saver,0.2054,1.0,default_history_flag,-0.2837
CUST008484,home_loan,normal,820,97.7,prime_home_age,2.0882,1.0,profit_of_top_eligible,0.7113,100.0,credit_capacity_score,0.3866,101.753,online_spend_ratio,-0.2073
CUST012969,home_loan,normal,828,99.9,prime_home_age,2.1713,1.0,profit_of_top_eligible,0.7797,90.0,top2_risk_percentage,0.2941,11.56,digital_x_online,-0.1409
CUST003763,personal_loan,elite,776,99.9,profit_of_top_eligible,1.4561,100.0,low_income,0.7134,1.0,digital_x_online,0.6013,0.1402,cibil_gte_750,-0.7892
CUST019629,credit_card,elite,763,100.0,digital_credit_ready,1.9048,1.0,tier1_city,1.1585,1.0,is_premium,0.5304,1.0,cc_credit_limit,-0.4562
CUST004371,home_loan,normal,833,99.9,prime_home_age,2.2059,1.0,profit_of_top_eligible,0.7042,100.0,credit_capacity_score,0.3192,92.5945,monthly_income,-0.0423
CUST003224,consumer_durable,normal,623,92.5,income_group_ord,1.6533,2.0,cibil_score,0.8011,623.0,cibil_composite,0.3596,53.7947,ecommerce_to_spend_ratio,-0.6717
CUST005912,consumer_durable,normal,752,64.3,income_group_ord,0.9071,2.0,age_x_cibil,0.2226,0.1354,monthly_income,0.1934,43363.74,ecommerce_to_spend_ratio,-0.9749
CUST016505,consumer_durable,normal,734,81.5,ecommerce_to_spend_ratio,1.6329,0.1638,income_group_ord,0.8411,1.0,online_spend_ratio,0.7338,0.1638,digital_adoption_score,-1.9882
CUST016025,consumer_durable,normal,831,87.8,ecommerce_to_spend_ratio,1.9838,0.1545,income_group_ord,1.4678,1.0,online_spend_ratio,1.0768,0.1545,cibil_score,-0.2896
CUST004422,insurance,normal,664,98.2,is_retired,7.2344,1.0,occupation_enc,0.3876,2.0,insurance,0.1739,0.0,default_history_flag,-0.2908
CUST011330,insurance,normal,602,100.0,default_history_flag,4.4449,1.0,is_blocked,1.0679,1.0,repayment_status_ord,0.7586,0.0,is_retired,-0.3351
CUST007019,insurance,normal,572,100.0,default_history_flag,4.7523,1.0,is_blocked,1.1487,1.0,repayment_status_ord,0.5154,0.0,insurance,-0.5161
CUST019330,education_loan,normal,697,97.8,is_student,3.7906,1.0,occupation_enc,0.6078,5.0,credit_history_years,0.1948,2.0,age,-1.0614
CUST008336,credit_card,elite,842,96.0,digital_credit_ready,1.7936,1.0,clv_tier_enc,0.7328,1.0,is_premium,0.7309,1.0,prime_home_age,-0.5022
CUST011469,insurance,normal,612,100.0,default_history_flag,4.4289,1.0,is_blocked,1.1016,1.0,repayment_status_ord,0.7383,0.0,is_retired,-0.3298
CUST009140,consumer_durable,normal,771,96.2,ecommerce_to_spend_ratio,1.9106,0.1758,income_group_ord,1.2799,2.0,online_spend_ratio,0.9632,0.1758,cibil_score,-0.2727
CUST017141,consumer_durable,normal,667,98.2,income_group_ord,1.8129,1.0,cibil_score,0.858,667.0,digital_adoption_score,0.328,1.0,ecommerce_to_spend_ratio,-0.6229
CUST001820,car_loan,normal,664,100.0,cibil_risky_zone,1.7263,1.0,profit_of_top_eligible,0.6247,70.0,cibil_score,0.4381,664.0,credit_history_score,-0.3505
CUST013833,personal_loan,elite,811,99.6,profit_of_top_eligible,1.4171,100.0,top2_risk_percentage,0.7566,3.0,low_income,0.6592,1.0,cibil_gte_750,-0.6542
CUST003541,credit_card,normal,830,100.0,digital_credit_ready,2.0037,1.0,prime_home_age,0.7154,0.0,strong_digital,0.3388,1.0,is_premium,-0.1596
CUST008494,insurance,normal,666,99.4,top2_risk_percentage,1.4958,32.23,affluent,1.0092,1.0,insurance,0.6158,0.0,is_retired,-0.4534
