customer_id,savings_account,current_account,fd,rd,credit_card,cc_variant,cc_credit_limit,cc_monthly_spend,debit_card,insurance,mutual_funds,consumer_durable,demat_account,mobile_banking,internet_banking
CUST015732,1,0,1,0,0,none,0.0,0.0,1,0,0,1,1,0,0
CUST015733,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015734,1,1,0,0,0,none,0.0,0.0,0,0,1,0,0,0,0
CUST015735,1,0,1,0,0,none,0.0,0.0,0,0,0,0,0,0,0
CUST015736,1,0,0,1,0,none,0.0,0.0,1,0,1,0,0,1,1
CUST015737,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015738,1,0,0,0,0,none,0.0,0.0,0,0,0,0,0,0,0
CUST015739,1,1,1,0,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST015740,1,1,0,0,0,none,0.0,0.0,1,1,0,1,1,1,0
CUST015741,0,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015742,1,0,1,1,0,none,0.0,0.0,0,0,0,0,0,1,1
CUST015743,1,0,1,0,1,premium,1038181.78,39622.57,1,0,0,1,1,0,1
CUST015744,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST015745,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST015746,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST015747,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST015748,1,1,1,1,0,none,0.0,0.0,0,1,0,1,0,0,0
CUST015749,1,0,0,0,0,none,0.0,0.0,1,0,0,0,1,1,0
CUST015750,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST015751,1,0,1,0,0,none,0.0,0.0,0,0,0,0,0,1,1
CUST015752,1,0,1,0,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST015753,0,1,0,1,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST015754,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST015755,1,0,0,0,0,none,0.0,0.0,0,0,1,0,0,0,1
CUST015756,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015757,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015758,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015759,1,0,0,0,0,none,0.0,0.0,0,0,0,1,0,1,1
CUST015760,1,1,1,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST015761,1,1,1,0,0,none,0.0,0.0,1,1,0,0,1,0,1
CUST015762,1,0,0,1,0,none,0.0,0.0,1,1,0,1,0,0,1
CUST015763,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015764,1,0,0,0,0,none,0.0,0.0,0,0,0,1,0,1,0
CUST015765,1,0,0,0,0,none,0.0,0.0,1,0,0,1,1,0,1
CUST015766,0,1,0,0,0,none,0.0,0.0,0,1,0,0,0,1,1
CUST015767,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST015768,1,0,0,0,0,none,0.0,0.0,0,0,0,1,0,0,1
CUST015769,1,1,1,1,0,none,0.0,0.0,0,0,0,1,0,0,0
CUST015770,1,1,1,0,0,none,0.0,0.0,1,1,0,1,1,0,1
CUST015771,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015772,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015773,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,1,0
CUST015774,1,0,1,1,1,rewards,219138.16,8731.26,0,0,0,1,0,0,1
CUST015775,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015776,1,0,1,1,0,none,0.0,0.0,1,0,1,0,0,1,0
CUST015777,1,0,0,0,0,none,0.0,0.0,1,1,1,1,0,0,1
CUST015778,1,0,0,0,0,none,0.0,0.0,0,1,0,0,0,0,0
CUST015779,1,1,0,0,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST015780,1,0,1,1,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST015781,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST015782,0,0,0,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST015783,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015784,0,0,0,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST015785,1,1,1,0,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST015786,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST015787,1,0,1,1,0,none,0.0,0.0,0,1,1,1,0,1,1
CUST015788,1,0,0,0,0,none,0.0,0.0,1,1,1,0,0,0,0
CUST015789,1,0,0,0,0,none,0.0,0.0,1,1,1,0,0,0,1
CUST015790,1,1,0,1,0,none,0.0,0.0,0,1,0,0,0,1,1
CUST015791,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST015792,1,1,1,1,1,rewards,232379.94,12434.92,0,1,0,0,0,1,1
CUST015793,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST015794,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST015795,1,0,1,0,0,none,0.0,0.0,0,0,0,0,0,1,1
CUST015796,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST015797,1,0,0,0,0,none,0.0,0.0,1,0,1,1,0,1,0
CUST015798,1,1,1,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015799,1,0,0,0,1,rewards,251466.38,14991.75,1,0,0,0,0,1,0
CUST015800,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015801,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST015802,1,0,0,1,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST015803,1,1,0,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST015804,1,0,0,1,0,none,0.0,0.0,0,0,0,0,0,0,0
CUST015805,1,1,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015806,0,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015807,1,0,1,1,0,none,0.0,0.0,1,0,1,0,0,1,0
CUST015808,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015809,1,1,1,1,1,rewards,96899.64,7996.43,1,0,0,1,0,1,0
CUST015810,1,1,1,0,0,none,0.0,0.0,0,0,0,1,0,1,1
CUST015811,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015812,1,0,1,1,1,premium,435591.48,31179.32,1,1,1,1,0,1,1
CUST015813,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST015814,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015815,1,1,1,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST015816,1,0,0,0,0,none,0.0,0.0,1,1,1,1,0,1,0
CUST015817,1,1,1,0,0,none,0.0,0.0,0,0,0,0,0,0,0
CUST015818,1,1,1,1,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST015819,1,0,0,0,1,basic,171457.6,9961.56,0,0,0,0,1,0,0
CUST015820,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST015821,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST015822,1,1,0,0,0,none,0.0,0.0,0,1,0,0,0,0,0
CUST015823,1,0,0,0,1,premium,2214243.7,78902.57,1,1,0,1,0,0,0
CUST015824,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST015825,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST015826,1,1,0,1,1,rewards,38737.06,2323.03,1,0,1,0,0,0,1
CUST015827,0,1,1,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015828,1,0,0,0,0,none,0.0,0.0,1,0,0,0,1,0,0
CUST015829,0,0,1,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST015830,1,0,0,0,0,none,0.0,0.0,0,0,0,1,0,1,1
CUST015831,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015832,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015833,1,0,1,0,0,none,0.0,0.0,0,1,0,0,0,0,0
CUST015834,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST015835,1,1,0,0,0,none,0.0,0.0,1,0,1,1,0,0,0
CUST015836,1,0,1,0,0,none,0.0,0.0,1,0,0,0,1,0,0
CUST015837,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST015838,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST015839,1,0,0,0,0,none,0.0,0.0,0,0,0,0,0,1,0
CUST015840,1,1,0,1,0,none,0.0,0.0,1,1,0,0,1,1,0
CUST015841,0,1,1,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015842,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015843,1,1,1,0,0,none,0.0,0.0,1,0,1,1,0,1,1
CUST015844,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST015845,1,1,0,0,1,premium,738110.77,39749.34,1,1,0,0,0,1,1
CUST015846,1,1,1,1,0,none,0.0,0.0,1,1,0,1,1,0,0
CUST015847,1,1,1,1,0,none,0.0,0.0,0,1,0,0,0,0,1
CUST015848,1,1,1,0,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST015849,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST015850,1,0,0,1,0,none,0.0,0.0,1,1,0,0,1,0,1
CUST015851,1,0,0,0,0,none,0.0,0.0,1,0,0,0,1,1,0
CUST015852,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST015853,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015854,1,1,0,1,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST015855,1,1,0,0,0,none,0.0,0.0,1,1,0,1,0,1,1
CUST015856,1,0,0,0,0,none,0.0,0.0,0,1,0,1,1,0,1
CUST015857,1,0,0,0,0,none,0.0,0.0,1,0,1,0,0,0,1
CUST015858,0,0,0,0,1,premium,652868.06,24092.59,1,1,0,1,0,1,0
CUST015859,1,0,1,0,0,none,0.0,0.0,0,1,0,1,0,0,0
CUST015860,1,0,0,0,1,premium,521300.14,28688.54,1,1,0,1,1,0,1
CUST015861,1,0,1,0,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST015862,1,1,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015863,1,0,1,0,0,none,0.0,0.0,0,1,0,1,0,0,1
CUST015864,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015865,1,0,0,0,0,none,0.0,0.0,0,0,0,1,1,0,0
CUST015866,1,1,0,0,0,none,0.0,0.0,1,0,0,0,1,0,0
CUST015867,1,0,1,0,0,none,0.0,0.0,0,0,1,1,1,1,1
CUST015868,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST015869,1,0,1,0,0,none,0.0,0.0,1,0,1,0,0,1,1
CUST015870,1,0,1,0,0,none,0.0,0.0,0,1,0,0,0,0,1
CUST015871,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015872,1,0,1,1,0,none,0.0,0.0,1,0,1,0,0,0,0
CUST015873,1,1,0,0,0,none,0.0,0.0,0,0,1,1,0,0,1
CUST015874,1,1,0,0,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST015875,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015876,1,1,0,0,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST015877,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST015878,1,0,1,0,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST015879,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST015880,1,0,1,1,0,none,0.0,0.0,1,0,0,0,1,1,0
CUST015881,1,1,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015882,1,0,0,0,0,none,0.0,0.0,1,0,0,0,1,1,1
CUST015883,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST015884,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST015885,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST015886,1,1,0,1,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST015887,1,1,0,1,0,none,0.0,0.0,1,0,1,0,0,0,0
CUST015888,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST015889,1,1,0,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST015890,1,1,1,1,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST015891,1,0,1,0,0,none,0.0,0.0,0,1,0,0,0,1,0
CUST015892,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST015893,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015894,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST015895,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015896,1,1,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015897,1,1,1,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015898,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST015899,1,0,1,0,0,none,0.0,0.0,1,1,0,1,0,0,1
CUST015900,1,0,0,1,1,premium,1699535.97,59271.87,1,0,0,0,0,0,0
CUST015901,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015902,1,0,0,0,1,rewards,106064.51,6801.42,1,1,0,0,0,0,1
CUST015903,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST015904,1,0,1,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST015905,0,1,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST015906,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST015907,0,0,0,0,0,none,0.0,0.0,1,0,1,1,0,1,1
CUST015908,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST015909,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015910,1,0,1,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST015911,1,0,1,0,0,none,0.0,0.0,1,0,0,0,1,0,0
CUST015912,1,1,1,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST015913,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015914,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015915,1,0,0,0,0,none,0.0,0.0,0,0,1,1,0,0,0
CUST015916,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015917,1,0,0,1,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST015918,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST015919,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST015920,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST015921,1,0,0,0,0,none,0.0,0.0,1,0,0,0,1,0,0
CUST015922,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015923,1,1,0,0,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST015924,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST015925,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST015926,1,1,0,1,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST015927,1,0,1,1,0,none,0.0,0.0,0,1,0,1,0,0,1
CUST015928,0,0,1,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST015929,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST015930,1,1,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015931,1,0,0,0,0,none,0.0,0.0,0,1,0,0,0,0,0
CUST015932,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST015933,1,0,0,0,0,none,0.0,0.0,1,1,0,0,1,0,0
CUST015934,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015935,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST015936,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST015937,1,1,0,0,0,none,0.0,0.0,1,0,1,1,0,0,0
CUST015938,1,1,0,1,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST015939,1,0,1,1,0,none,0.0,0.0,0,0,0,0,0,0,0
CUST015940,1,1,0,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST015941,1,0,1,0,0,none,0.0,0.0,0,0,0,0,0,1,0
CUST015942,1,1,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST015943,1,0,0,1,0,none,0.0,0.0,1,0,0,1,0,1,0
CUST015944,1,0,1,0,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST015945,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015946,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015947,1,1,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015948,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015949,1,1,0,0,1,premium,512562.99,7793.0,1,1,0,1,0,0,0
CUST015950,1,0,0,0,0,none,0.0,0.0,0,1,0,0,0,1,0
CUST015951,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST015952,1,1,0,0,1,premium,436789.21,12216.52,1,0,1,0,1,0,0
CUST015953,1,0,0,0,1,rewards,19746.57,1868.19,1,1,0,0,0,1,1
CUST015954,0,0,1,1,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST015955,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015956,1,0,0,0,1,rewards,173240.64,11747.31,1,1,0,0,0,0,1
CUST015957,1,0,1,0,0,none,0.0,0.0,0,0,0,1,0,0,0
CUST015958,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST015959,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015960,0,0,1,0,1,basic,34501.86,2099.45,1,0,0,1,0,0,0
CUST015961,1,0,0,1,0,none,0.0,0.0,0,0,1,0,0,1,1
CUST015962,0,0,1,1,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST015963,1,1,1,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015964,1,1,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015965,1,1,1,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST015966,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST015967,1,1,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015968,1,1,0,1,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST015969,1,0,0,0,0,none,0.0,0.0,0,1,1,0,0,0,0
CUST015970,1,0,1,0,0,none,0.0,0.0,0,1,0,1,0,1,1
CUST015971,1,0,1,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST015972,1,0,0,0,1,premium,711364.36,13742.05,1,0,1,0,0,0,0
CUST015973,1,0,0,0,0,none,0.0,0.0,1,1,0,1,1,1,0
CUST015974,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015975,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015976,1,0,1,1,0,none,0.0,0.0,0,1,0,1,0,1,1
CUST015977,1,0,0,0,0,none,0.0,0.0,0,0,0,0,0,1,0
CUST015978,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST015979,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST015980,1,1,1,0,1,rewards,27160.25,3194.42,1,1,0,1,0,1,0
CUST015981,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST015982,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST015983,1,0,0,1,0,none,0.0,0.0,1,0,0,1,0,1,0
CUST015984,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015985,1,1,0,0,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST015986,1,0,0,1,0,none,0.0,0.0,1,0,0,0,1,0,0
CUST015987,1,1,0,1,0,none,0.0,0.0,1,0,1,0,0,1,1
CUST015988,1,1,0,1,0,none,0.0,0.0,1,1,0,1,0,0,1
CUST015989,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST015990,1,1,1,0,0,none,0.0,0.0,0,1,0,0,0,0,0
CUST015991,1,0,0,0,0,none,0.0,0.0,1,0,0,0,1,1,0
CUST015992,1,1,0,1,1,premium,2795096.21,91697.87,1,0,0,1,0,0,0
CUST015993,1,1,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST015994,0,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST015995,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST015996,1,1,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST015997,1,0,1,0,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST015998,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST015999,1,0,1,1,0,none,0.0,0.0,1,0,0,0,1,1,1
CUST016000,0,0,1,0,0,none,0.0,0.0,0,0,0,0,0,0,0
CUST016001,0,1,1,0,0,none,0.0,0.0,0,0,0,0,1,0,1
CUST016002,1,0,0,0,1,basic,63163.77,3530.64,1,0,1,1,0,0,0
CUST016003,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST016004,1,1,0,1,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST016005,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST016006,1,0,1,0,0,none,0.0,0.0,1,1,0,0,1,1,0
CUST016007,1,0,1,0,0,none,0.0,0.0,1,1,0,0,1,1,1
CUST016008,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST016009,1,1,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST016010,0,1,1,1,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST016011,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST016012,1,0,1,0,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST016013,0,1,0,0,0,none,0.0,0.0,0,1,0,1,1,0,0
CUST016014,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST016015,1,0,1,0,0,none,0.0,0.0,1,0,0,0,1,0,1
CUST016016,1,0,0,0,0,none,0.0,0.0,1,0,0,1,1,0,1
CUST016017,1,1,1,1,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST016018,1,0,0,1,0,none,0.0,0.0,1,0,0,1,1,1,1
CUST016019,1,1,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST016020,1,0,0,0,0,none,0.0,0.0,1,0,0,1,1,0,0
CUST016021,0,1,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST016022,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST016023,1,1,0,0,0,none,0.0,0.0,1,1,1,0,0,0,0
CUST016024,1,0,0,1,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST016025,1,0,0,0,0,none,0.0,0.0,1,0,0,1,1,1,1
CUST016026,1,1,0,1,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST016027,1,1,0,1,0,none,0.0,0.0,0,0,0,0,0,1,1
CUST016028,1,0,0,0,0,none,0.0,0.0,0,1,0,1,0,1,1
CUST016029,0,0,0,0,0,none,0.0,0.0,0,1,0,0,0,0,0
CUST016030,1,1,0,0,0,none,0.0,0.0,1,1,1,0,1,1,1
CUST016031,1,0,1,0,0,none,0.0,0.0,0,0,0,0,0,1,1
CUST016032,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST016033,1,0,0,0,0,none,0.0,0.0,0,1,0,0,0,0,0
CUST016034,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,1,0
CUST016035,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST016036,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST016037,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST016038,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST016039,1,0,1,1,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST016040,1,0,0,0,1,basic,35038.67,1967.09,1,1,0,0,0,0,0
CUST016041,1,0,1,0,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST016042,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST016043,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST016044,1,1,1,1,0,none,0.0,0.0,1,0,0,1,1,1,0
CUST016045,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST016046,1,0,0,1,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST016047,1,1,0,0,0,none,0.0,0.0,0,0,0,0,0,0,0
CUST016048,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST016049,0,0,1,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST016050,1,0,0,1,0,none,0.0,0.0,0,1,0,0,0,0,1
CUST016051,1,1,0,1,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST016052,0,0,0,0,1,premium,600104.26,19827.81,1,0,0,0,0,0,1
CUST016053,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST016054,1,1,1,1,0,none,0.0,0.0,1,0,1,0,0,0,1
CUST016055,1,0,0,0,1,rewards,102630.33,6320.63,1,0,1,0,0,1,0
CUST016056,1,1,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST016057,1,1,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST016058,1,0,0,0,0,none,0.0,0.0,0,0,0,0,1,0,0
CUST016059,1,0,0,1,0,none,0.0,0.0,1,1,1,1,0,1,0
CUST016060,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST016061,1,0,0,0,0,none,0.0,0.0,1,0,1,0,0,0,0
CUST016062,1,0,1,0,0,none,0.0,0.0,1,0,1,0,0,0,0
CUST016063,1,0,0,0,0,none,0.0,0.0,0,0,0,0,0,1,1
CUST016064,1,0,1,0,0,none,0.0,0.0,1,0,1,0,0,0,1
CUST016065,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST016066,1,1,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST016067,1,0,0,0,0,none,0.0,0.0,1,0,1,1,0,0,1
CUST016068,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST016069,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST016070,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST016071,1,1,1,0,0,none,0.0,0.0,0,1,0,0,0,0,1
CUST016072,1,1,1,1,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST016073,1,1,0,0,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST016074,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST016075,0,0,1,0,0,none,0.0,0.0,1,1,1,1,0,1,1
CUST016076,1,0,0,0,0,none,0.0,0.0,0,0,0,0,0,1,0
